"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko04621"	"NOD-like receptor signaling pathway"	"16/804"	"56/3833"	0.10968306504109	0.490487203438766	0.436635492675459	"CP4g4075/CP2g2196/CP3g2653/CP7g6795/CP6g6147/CP4g4525/CP6g5577/CP4g3785/CP3g3066/CP2g2085/CP10g8361/CP15g9963/CP3g2916/CP12g8691/CP3g2643/CP7g6895"	16
"ko04910"	"Insulin signaling pathway"	"14/804"	"48/3833"	0.112802742719683	0.490487203438766	0.436635492675459	"CP3g2793/CP3g2767/CP7g7212/CP13g8998/CP11g7938/CP3g3143/CP2g1806/CP9g7683/CP11g7917/CP5g4955/CP2g2103/CP5g4944/CP10g8367/CP4g3828"	14
"ko00362"	"Benzoate degradation"	"2/804"	"3/3833"	0.113461233124868	0.490487203438766	0.436635492675459	"CP3g3167/CP6g5610"	2
"ko04080"	"Neuroactive ligand-receptor interaction"	"2/804"	"3/3833"	0.113461233124868	0.490487203438766	0.436635492675459	"CP3g3464/CP3g2744"	2
"ko00310"	"Lysine degradation"	"10/804"	"32/3833"	0.114720731368138	0.490487203438766	0.436635492675459	"CP2g2099/CP2g2098/CP16g10119/CP9g7627/CP3g3167/CP3g3070/CP4g4231/CP13g9099/CP1g1205/CP14g9609"	10
"ko00770"	"Pantothenate and CoA biosynthesis"	"10/804"	"32/3833"	0.114720731368138	0.490487203438766	0.436635492675459	"CP8g6597/CP2g2303/CP2g1655/CP3g3245/CP1g92/CP2g1812/CP1g549/CP13g9099/CP1g1205/CP14g9609"	10
"ko00920"	"Sulfur metabolism"	"10/804"	"32/3833"	0.114720731368138	0.490487203438766	0.436635492675459	"CP7g6996/CP1g553/CP2g1591/CP13g9329/CP3g2722/CP12g8821/CP10g8460/CP1g1433/CP4g3976/CP8g6432"	10
"ko04068"	"FoxO signaling pathway"	"10/804"	"32/3833"	0.114720731368138	0.490487203438766	0.436635492675459	"CP3g2767/CP3g3067/CP13g8998/CP2g1806/CP1g627/CP11g7917/CP5g4955/CP4g3785/CP6g5547/CP1g1297"	10
"ko04931"	NA	"10/804"	"32/3833"	0.114720731368138	0.490487203438766	0.436635492675459	"CP3g2767/CP7g7212/CP13g8998/CP3g3143/CP2g1806/CP9g7683/CP11g7917/CP5g4955/CP4g3828/CP1g1355"	10
"ko04112"	"Cell cycle - Caulobacter"	"5/804"	"13/3833"	0.116436131380122	0.490487203438766	0.436635492675459	"CP12g8789/CP12g8987/CP8g6394/CP7g6779/CP9g7351"	5
"ko05120"	NA	"5/804"	"13/3833"	0.116436131380122	0.490487203438766	0.436635492675459	"CP12g8813/CP5g5064/CP2g1756/CP6g5754/CP11g8066"	5
"ko04710"	"Circadian rhythm"	"6/804"	"17/3833"	0.126217250297532	0.52042686872628	0.46328801370292	"CP3g2767/CP3g3067/CP13g8998/CP2g1806/CP11g7917/CP5g4955"	6
"ko04626"	"Plant-pathogen interaction"	"19/804"	"70/3833"	0.13022540086252	0.52042686872628	0.46328801370292	"CP4g4415/CP3g3222/CP1g8/CP4g3663/CP7g6746/CP1g1064/CP6g5577/CP4g4102/CP1g703/CP8g6424/CP10g8367/CP2g2085/CP11g8190/CP2g1603/CP6g6148/CP13g9282/CP3g3480/CP11g7857/CP4g4087"	19
"ko00100"	"Steroid biosynthesis"	"7/804"	"21/3833"	0.131616098408079	0.52042686872628	0.46328801370292	"CP1g1187/CP8g6221/CP1g192/CP5g4544/CP1g419/CP8g6583/CP2g1611"	7
"ko04727"	"GABAergic synapse"	"7/804"	"21/3833"	0.131616098408079	0.52042686872628	0.46328801370292	"CP8g6279/CP7g6693/CP4g3785/CP5g4603/CP3g3106/CP14g9643/CP3g3412"	7
"ko00051"	"Fructose and mannose metabolism"	"12/804"	"41/3833"	0.132935886131107	0.52042686872628	0.46328801370292	"CP2g1904/CP1g879/CP9g7739/CP2g2103/CP5g4944/CP13g9017/CP10g8494/CP3g2995/CP11g7823/CP1g742/CP6g5578/CP4g3611"	12
"ko04211"	"Longevity regulating pathway"	"12/804"	"41/3833"	0.132935886131107	0.52042686872628	0.46328801370292	"CP3g2793/CP3g2767/CP10g8411/CP13g8998/CP2g1806/CP1g627/CP2g1801/CP11g7917/CP7g7126/CP5g4955/CP6g5547/CP1g1297"	12
"ko05167"	NA	"8/804"	"25/3833"	0.134353523973847	0.52042686872628	0.46328801370292	"CP3g2885/CP1g719/CP7g7212/CP4g3785/CP3g3108/CP1g762/CP10g8367/CP14g9339"	8
"ko04340"	"Hedgehog signaling pathway"	"4/804"	"10/3833"	0.138408919041287	0.530043246783111	0.471848587640752	"CP3g3067/CP9g7350/CP7g7212/CP7g6846"	4
"ko00900"	"Terpenoid backbone biosynthesis"	"11/804"	"38/3833"	0.155269766041095	0.587931586020775	0.523381233846388	"CP11g7886/CP10g8444/CP10g8255/CP10g8394/CP3g3167/CP9g7624/CP11g7749/CP1g900/CP1g511/CP10g8425/CP1g217"	11
"ko04530"	"Tight junction"	"9/804"	"30/3833"	0.159415909324425	0.596924016025902	0.53138636441475	"CP3g2767/CP13g8998/CP1g207/CP2g1806/CP11g7917/CP5g4955/CP3g3434/CP1g1102/CP1g104"	9
"ko00430"	"Taurine and hypotaurine metabolism"	"3/804"	"7/3833"	0.165044286763408	0.598063705798585	0.532400925043251	"CP3g3394/CP3g3412/CP1g395"	3
"ko01521"	NA	"3/804"	"7/3833"	0.165044286763408	0.598063705798585	0.532400925043251	"CP3g2793/CP7g7212/CP11g7938"	3
"ko04391"	"Hippo signaling pathway - fly"	"3/804"	"7/3833"	0.165044286763408	0.598063705798585	0.532400925043251	"CP4g4075/CP3g3067/CP3g3434"	3
"ko05152"	NA	"13/804"	"47/3833"	0.169363012087306	0.607184415674702	0.540520251342465	"CP2g2196/CP11g7887/CP3g3108/CP2g1756/CP10g8367/CP5g4696/CP6g5754/CP1g1040/CP11g8066/CP3g2916/CP2g2367/CP14g9339/CP1g1068"	13
"ko00270"	"Cysteine and methionine metabolism"	"16/804"	"60/3833"	0.174544604319787	0.619174017429139	0.551193487325643	"CP1g796/CP14g9476/CP2g1591/CP13g9206/CP10g8460/CP1g92/CP1g103/CP4g4453/CP4g3617/CP4g3692/CP5g5383/CP10g8482/CP14g9489/CP14g9675/CP3g3025/CP1g395"	16
"ko05230"	NA	"8/804"	"27/3833"	0.188503454569807	0.653076623722494	0.581373849011122	"CP3g3075/CP2g1874/CP1g879/CP14g9537/CP14g9591/CP1g693/CP10g8398/CP1g81"	8
"ko00980"	"Metabolism of xenobiotics by cytochrome P450"	"5/804"	"15/3833"	0.189915457343633	0.653076623722494	0.581373849011122	"CP2g2371/CP4g4323/CP8g6457/CP8g6374/CP3g2759"	5
"ko04724"	"Glutamatergic synapse"	"5/804"	"15/3833"	0.189915457343633	0.653076623722494	0.581373849011122	"CP7g6693/CP3g3108/CP5g4603/CP3g3106/CP14g9339"	5
"ko00311"	"Penicillin and cephalosporin biosynthesis"	"1/804"	"1/3833"	0.209757370206105	0.673174839303714	0.599265435581941	"CP11g8167"	1
"ko00361"	"Chlorocyclohexane and chlorobenzene degradation"	"1/804"	"1/3833"	0.209757370206105	0.673174839303714	0.599265435581941	"CP14g9349"	1
"ko00364"	"Fluorobenzoate degradation"	"1/804"	"1/3833"	0.209757370206105	0.673174839303714	0.599265435581941	"CP14g9349"	1
"ko00472"	"D-Arginine and D-ornithine metabolism"	"1/804"	"1/3833"	0.209757370206105	0.673174839303714	0.599265435581941	"CP11g8167"	1
"ko00523"	"Polyketide sugar unit biosynthesis"	"1/804"	"1/3833"	0.209757370206105	0.673174839303714	0.599265435581941	"CP15g9775"	1
"ko01051"	"Biosynthesis of ansamycins"	"1/804"	"1/3833"	0.209757370206105	0.673174839303714	0.599265435581941	"CP1g1189"	1
"ko01503"	NA	"1/804"	"1/3833"	0.209757370206105	0.673174839303714	0.599265435581941	"CP4g3712"	1
"ko04371"	"Apelin signaling pathway"	"9/804"	"32/3833"	0.212970895456136	0.673174839303714	0.599265435581941	"CP3g2767/CP13g8998/CP11g7938/CP2g1806/CP11g7917/CP5g4955/CP4g3785/CP10g8367/CP2g2367"	9
"ko00520"	"Amino sugar and nucleotide sugar metabolism"	"15/804"	"58/3833"	0.220188250897885	0.673174839303714	0.599265435581941	"CP5g5391/CP15g9775/CP7g6985/CP2g1904/CP1g869/CP5g4549/CP5g4927/CP3g2966/CP11g8068/CP15g9918/CP4g4298/CP11g7789/CP14g9416/CP5g4893/CP6g5578"	15
"ko04360"	"Axon guidance"	"3/804"	"8/3833"	0.224787854752242	0.673174839303714	0.599265435581941	"CP7g7212/CP3g3108/CP14g9339"	3
"ko04370"	"VEGF signaling pathway"	"3/804"	"8/3833"	0.224787854752242	0.673174839303714	0.599265435581941	"CP3g3108/CP2g2367/CP14g9339"	3
"ko04659"	"Th17 cell differentiation"	"3/804"	"8/3833"	0.224787854752242	0.673174839303714	0.599265435581941	"CP3g3108/CP2g2085/CP14g9339"	3
"ko05235"	NA	"3/804"	"8/3833"	0.224787854752242	0.673174839303714	0.599265435581941	"CP10g8501/CP3g3108/CP14g9339"	3
"ko05322"	NA	"3/804"	"8/3833"	0.224787854752242	0.673174839303714	0.599265435581941	"CP4g4262/CP12g8814/CP3g2698"	3
"ko05323"	NA	"6/804"	"20/3833"	0.228383802547559	0.673174839303714	0.599265435581941	"CP12g8813/CP5g5064/CP2g1756/CP2g2033/CP6g5754/CP11g8066"	6
"ko05204"	NA	"5/804"	"16/3833"	0.231544066783582	0.673174839303714	0.599265435581941	"CP2g2371/CP4g4323/CP8g6457/CP8g6374/CP3g2759"	5
"ko04930"	NA	"4/804"	"12/3833"	0.231715968425017	0.673174839303714	0.599265435581941	"CP3g3075/CP2g1874/CP1g693/CP10g8398"	4
"ko04966"	"Collecting duct acid secretion"	"4/804"	"12/3833"	0.231715968425017	0.673174839303714	0.599265435581941	"CP12g8813/CP5g5064/CP2g1756/CP6g5754"	4
"ko04075"	"Plant hormone signal transduction"	"14/804"	"55/3833"	0.250586508448297	0.721774814932274	0.642529508841787	"CP3g2972/CP6g5432/CP9g7501/CP8g6445/CP6g5760/CP5g4626/CP3g2753/CP9g7316/CP7g7013/CP9g7570/CP5g5367/CP13g9232/CP4g4359/CP5g5100"	14
"ko04137"	"Mitophagy - animal"	"7/804"	"25/3833"	0.258602620807723	0.735917684392583	0.65511960034948	"CP3g2885/CP10g8501/CP1g719/CP2g2361/CP4g3785/CP4g4100/CP1g1068"	7
"ko04921"	"Oxytocin signaling pathway"	"10/804"	"38/3833"	0.262478365324403	0.735917684392583	0.65511960034948	"CP3g2767/CP13g8998/CP11g8015/CP2g1806/CP9g7683/CP11g7917/CP5g4955/CP3g3108/CP10g8367/CP14g9339"	10
"ko05162"	NA	"10/804"	"38/3833"	0.262478365324403	0.735917684392583	0.65511960034948	"CP1g1318/CP1g983/CP2g2196/CP10g8501/CP7g7212/CP9g7626/CP3g2916/CP2g1841/CP9g7576/CP2g1784"	10
"ko05166"	NA	"15/804"	"60/3833"	0.264231572140957	0.735917684392583	0.65511960034948	"CP10g8411/CP3g3354/CP7g6795/CP2g1801/CP3g3464/CP5g5216/CP3g3108/CP3g2744/CP5g5123/CP1g762/CP14g9501/CP1g965/CP14g9339/CP6g5912/CP4g4355"	15
"ko04216"	"Ferroptosis"	"6/804"	"21/3833"	0.267090884203352	0.737783835873192	0.656780862795127	"CP2g2223/CP7g6795/CP5g5005/CP3g2881/CP11g8039/CP1g838"	6
"ko00906"	"Carotenoid biosynthesis"	"9/804"	"34/3833"	0.272523807213186	0.738716008965196	0.657610690473468	"CP2g2041/CP8g6554/CP9g7740/CP14g9611/CP16g10041/CP5g4578/CP16g10040/CP2g2090/CP4g3939"	9
"ko00062"	"Fatty acid elongation"	"5/804"	"17/3833"	0.275430240319437	0.738716008965196	0.657610690473468	"CP2g2099/CP2g2098/CP4g4102/CP2g2114/CP16g10091"	5
"ko05160"	NA	"5/804"	"17/3833"	0.275430240319437	0.738716008965196	0.657610690473468	"CP1g1318/CP4g4075/CP7g7212/CP3g3434/CP1g309"	5
"ko00440"	"Phosphonate and phosphinate metabolism"	"2/804"	"5/3833"	0.282772596903591	0.738716008965196	0.657610690473468	"CP5g5046/CP6g6078"	2
"ko00531"	"Glycosaminoglycan degradation"	"2/804"	"5/3833"	0.282772596903591	0.738716008965196	0.657610690473468	"CP7g7084/CP8g6427"	2
"ko04392"	"Hippo signaling pathway - multiple species"	"2/804"	"5/3833"	0.282772596903591	0.738716008965196	0.657610690473468	"CP3g3202/CP3g3067"	2
"ko04650"	"Natural killer cell mediated cytotoxicity"	"2/804"	"5/3833"	0.282772596903591	0.738716008965196	0.657610690473468	"CP3g3108/CP14g9339"	2
"ko04625"	"C-type lectin receptor signaling pathway"	"3/804"	"9/3833"	0.287764604067532	0.745974396698141	0.664072163232767	"CP3g3108/CP10g8367/CP14g9339"	3
"ko00600"	"Sphingolipid metabolism"	"7/804"	"26/3833"	0.294797863703118	0.7583731302897	0.675109611533858	"CP9g7630/CP14g9616/CP11g7879/CP2g1907/CP7g7084/CP6g5831/CP2g2367"	7
"ko00910"	"Nitrogen metabolism"	"8/804"	"31/3833"	0.317323122970139	0.810135548794976	0.721188915841225	"CP7g6693/CP14g9661/CP14g9664/CP14g9663/CP3g3106/CP4g4051/CP3g2757/CP2g2403"	8
"ko00860"	"Porphyrin and chlorophyll metabolism"	"15/804"	"63/3833"	0.335350722750736	0.837778635696254	0.745797005070849	"CP6g5493/CP7g7010/CP15g9794/CP3g2590/CP16g10032/CP10g8255/CP5g4612/CP3g3247/CP11g8047/CP13g9007/CP2g2431/CP11g7866/CP1g331/CP1g217/CP8g6318"	15
"ko00960"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"4/804"	"14/3833"	0.335608652281882	0.837778635696254	0.745797005070849	"CP13g9206/CP1g103/CP4g3617/CP16g10049"	4
"ko00982"	"Drug metabolism - cytochrome P450"	"4/804"	"14/3833"	0.335608652281882	0.837778635696254	0.745797005070849	"CP2g2371/CP4g4323/CP8g6374/CP3g2759"	4
"ko04970"	"Salivary secretion"	"6/804"	"23/3833"	0.348356244704826	0.852862588444854	0.759224856182363	"CP12g8761/CP15g9930/CP2g1952/CP10g8367/CP3g3264/CP4g3695"	6
"ko00521"	"Streptomycin biosynthesis"	"3/804"	"10/3833"	0.351774183364495	0.852862588444854	0.759224856182363	"CP3g3327/CP1g404/CP4g4298"	3
"ko04122"	"Sulfur relay system"	"3/804"	"10/3833"	0.351774183364495	0.852862588444854	0.759224856182363	"CP10g8460/CP9g7509/CP3g3324"	3
"ko04660"	"T cell receptor signaling pathway"	"3/804"	"10/3833"	0.351774183364495	0.852862588444854	0.759224856182363	"CP7g7212/CP3g3108/CP14g9339"	3
"ko04152"	"AMPK signaling pathway"	"15/804"	"64/3833"	0.360002883039859	0.866578368460233	0.771434749371127	"CP3g3031/CP3g2767/CP13g8998/CP1g879/CP11g8015/CP2g1806/CP11g7917/CP3g3575/CP7g7126/CP5g4955/CP3g3434/CP2g2103/CP5g4944/CP1g965/CP14g9421"	15
"ko00730"	"Thiamine metabolism"	"5/804"	"19/3833"	0.366922697122217	0.866874431291713	0.771698306787875	"CP5g5221/CP9g7624/CP5g4690/CP5g5086/CP9g7509"	5
"ko04658"	"Th1 and Th2 cell differentiation"	"2/804"	"6/3833"	0.368623634042783	0.866874431291713	0.771698306787875	"CP3g3108/CP14g9339"	2
"ko00073"	"Cutin, suberine and wax biosynthesis"	"1/804"	"2/3833"	0.375559842636766	0.866874431291713	0.771698306787875	"CP5g4674"	1
"ko00623"	"Toluene degradation"	"1/804"	"2/3833"	0.375559842636766	0.866874431291713	0.771698306787875	"CP14g9349"	1
"ko00626"	"Naphthalene degradation"	"1/804"	"2/3833"	0.375559842636766	0.866874431291713	0.771698306787875	"CP3g2759"	1
"ko04917"	"Prolactin signaling pathway"	"1/804"	"2/3833"	0.375559842636766	0.866874431291713	0.771698306787875	"CP7g7212"	1
"ko00750"	"Vitamin B6 metabolism"	"4/804"	"15/3833"	0.388587995895791	0.887746124835917	0.790278449408828	"CP4g4460/CP11g7876/CP5g5383/CP3g2768"	4
"ko02024"	"Quorum sensing"	"6/804"	"24/3833"	0.389870701708355	0.887746124835917	0.790278449408828	"CP2g2223/CP4g4157/CP3g2881/CP6g5909/CP1g838/CP3g3412"	6
"ko05168"	NA	"11/804"	"47/3833"	0.396174268130192	0.896045156777684	0.797666311671528	"CP1g1318/CP1g65/CP2g2196/CP14g9549/CP9g7683/CP4g4462/CP2g2366/CP4g4398/CP3g2916/CP7g7058/CP4g4355"	11
"ko04071"	"Sphingolipid signaling pathway"	"7/804"	"29/3833"	0.407865237528572	0.910268775146548	0.810328286480607	"CP11g7879/CP3g3575/CP3g3434/CP2g1907/CP6g5831/CP2g2367/CP5g4844"	7
"ko05163"	NA	"7/804"	"29/3833"	0.407865237528572	0.910268775146548	0.810328286480607	"CP10g8411/CP7g7212/CP2g1801/CP3g3108/CP10g8367/CP14g9339/CP4g4355"	7
"ko00830"	"Retinol metabolism"	"4/804"	"16/3833"	0.440935972266527	0.97760146482776	0.870268366315514	"CP4g4049/CP3g2759/CP4g4242/CP1g563"	4
"ko00627"	"Aminobenzoate degradation"	"2/804"	"7/3833"	0.450055372954534	0.991298435854103	0.882461515597125	"CP2g2099/CP2g2098"	2
"ko00230"	"Purine metabolism"	"21/804"	"96/3833"	0.454062353424341	0.993629955220799	0.88453705212534	"CP7g6996/CP5g5221/CP3g3075/CP2g1874/CP11g7750/CP1g1086/CP7g6929/CP13g9329/CP1g693/CP10g8398/CP1g383/CP12g8821/CP5g5388/CP3g2731/CP4g4298/CP1g53/CP10g8625/CP1g1185/CP1g549/CP1g1433/CP7g6932"	21
"ko00590"	"Arachidonic acid metabolism"	"5/804"	"21/3833"	0.458730905035775	0.997369774174556	0.887866267811178	"CP14g9588/CP10g8292/CP8g6457/CP10g8246/CP6g5806"	5
"ko00592"	"alpha-Linolenic acid metabolism"	"6/804"	"26/3833"	0.472281554742818	0.999997853758838	0.890205804533091	"CP3g3274/CP4g4167/CP5g4861/CP8g6513/CP3g3299/CP10g8399"	6
"ko00950"	"Isoquinoline alkaloid biosynthesis"	"3/804"	"12/3833"	0.47612393477183	0.999997853758838	0.890205804533091	"CP13g9206/CP1g103/CP4g3617"	3
"ko04341"	"Hedgehog signaling pathway - fly"	"3/804"	"12/3833"	0.47612393477183	0.999997853758838	0.890205804533091	"CP3g3067/CP9g7350/CP7g7212"	3
"ko00561"	"Glycerolipid metabolism"	"10/804"	"45/3833"	0.477005910911995	0.999997853758838	0.890205804533091	"CP11g7969/CP5g4572/CP14g9695/CP1g1276/CP1g1534/CP3g3560/CP13g9099/CP9g7414/CP1g1205/CP14g9609"	10
"ko05206"	NA	"7/804"	"31/3833"	0.483256694282662	0.999997853758838	0.890205804533091	"CP3g3288/CP2g2140/CP4g4453/CP6g5447/CP4g3692/CP4g4410/CP5g4844"	7
"ko00061"	"Fatty acid biosynthesis"	"11/804"	"50/3833"	0.484993826236564	0.999997853758838	0.890205804533091	"CP2g2223/CP6g6080/CP14g9429/CP3g3448/CP2g2114/CP10g8560/CP1g17/CP3g2881/CP8g6187/CP1g838/CP8g6188"	11
"ko00290"	"Valine, leucine and isoleucine biosynthesis"	"4/804"	"17/3833"	0.491860812865632	0.999997853758838	0.890205804533091	"CP8g6597/CP2g2303/CP3g3245/CP1g92"	4
"ko04657"	"IL-17 signaling pathway"	"4/804"	"17/3833"	0.491860812865632	0.999997853758838	0.890205804533091	"CP1g8/CP7g7212/CP4g4462/CP2g2085"	4
"ko05165"	NA	"17/804"	"79/3833"	0.497456566932707	0.999997853758838	0.890205804533091	"CP4g3969/CP3g3075/CP7g7212/CP2g1874/CP12g8813/CP3g3575/CP3g3434/CP1g693/CP5g5123/CP10g8398/CP5g5064/CP2g1756/CP10g8566/CP6g5754/CP11g8066/CP1g965/CP4g3786"	17
"ko00332"	"Carbapenem biosynthesis"	"1/804"	"3/3833"	0.506609147392714	0.999997853758838	0.890205804533091	"CP14g9503"	1
"ko00945"	"Stilbenoid, diarylheptanoid and gingerol biosynthesis"	"1/804"	"3/3833"	0.506609147392714	0.999997853758838	0.890205804533091	"CP8g6348"	1
"ko00966"	"Glucosinolate biosynthesis"	"1/804"	"3/3833"	0.506609147392714	0.999997853758838	0.890205804533091	"CP1g92"	1
"ko04550"	"Signaling pathways regulating pluripotency of stem cells"	"1/804"	"3/3833"	0.506609147392714	0.999997853758838	0.890205804533091	"CP7g7212"	1
"ko04913"	"Ovarian steroidogenesis"	"1/804"	"3/3833"	0.506609147392714	0.999997853758838	0.890205804533091	"CP1g309"	1
"ko04015"	"Rap1 signaling pathway"	"2/804"	"8/3833"	0.52514454568863	0.999997853758838	0.890205804533091	"CP10g8367/CP9g7581"	2
"ko04977"	"Vitamin digestion and absorption"	"2/804"	"8/3833"	0.52514454568863	0.999997853758838	0.890205804533091	"CP1g309/CP5g4844"	2
"ko00340"	"Histidine metabolism"	"4/804"	"18/3833"	0.54073432340766	0.999997853758838	0.890205804533091	"CP6g5817/CP13g9099/CP1g1205/CP14g9609"	4
"ko04720"	"Long-term potentiation"	"4/804"	"18/3833"	0.54073432340766	0.999997853758838	0.890205804533091	"CP9g7683/CP3g3108/CP10g8367/CP14g9339"	4
"ko04972"	"Pancreatic secretion"	"4/804"	"18/3833"	0.54073432340766	0.999997853758838	0.890205804533091	"CP15g9930/CP2g1952/CP3g3264/CP4g3695"	4
"ko05131"	NA	"11/804"	"52/3833"	0.542704047984715	0.999997853758838	0.890205804533091	"CP6g6008/CP3g2885/CP1g719/CP7g7212/CP2g2415/CP3g2698/CP4g3785/CP10g8435/CP1g104/CP9g7581/CP13g9193"	11
"ko05140"	NA	"5/804"	"23/3833"	0.546316296248565	0.999997853758838	0.890205804533091	"CP6g5813/CP9g7462/CP2g2196/CP6g5812/CP3g2916"	5
"ko04010"	"MAPK signaling pathway"	"14/804"	"67/3833"	0.555481414911822	0.999997853758838	0.890205804533091	"CP2g2196/CP10g8411/CP9g7545/CP2g1801/CP3g3108/CP9g7626/CP1g1519/CP2g2468/CP3g2916/CP13g9203/CP9g7576/CP14g9339/CP2g1784/CP2g2469"	14
"ko04151"	"PI3K-Akt signaling pathway"	"14/804"	"67/3833"	0.555481414911822	0.999997853758838	0.890205804533091	"CP4g4075/CP4g3969/CP3g2793/CP1g8/CP10g8411/CP7g7212/CP11g7938/CP2g1801/CP11g7917/CP3g3575/CP3g3434/CP2g2085/CP10g8566/CP4g3786"	14
"ko04016"	"MAPK signaling pathway - plant"	"20/804"	"97/3833"	0.575823473385119	0.999997853758838	0.890205804533091	"CP6g5432/CP3g3222/CP8g6178/CP8g6445/CP6g5760/CP1g378/CP2g1819/CP6g5547/CP1g943/CP5g4626/CP10g8367/CP3g2753/CP3g2801/CP5g5388/CP9g7316/CP2g1603/CP13g9282/CP5g5367/CP3g3480/CP5g5100"	20
"ko05132"	NA	"21/804"	"102/3833"	0.578775133831327	0.999997853758838	0.890205804533091	"CP2g2196/CP3g2653/CP9g7667/CP1g8/CP1g207/CP6g6147/CP4g4525/CP5g4996/CP4g3864/CP3g3066/CP2g2085/CP10g8361/CP15g9963/CP1g104/CP9g7581/CP3g2916/CP12g8691/CP3g2643/CP1g1068/CP7g6895/CP1g237"	21
"ko04210"	"Apoptosis"	"4/804"	"19/3833"	0.587084090417111	0.999997853758838	0.890205804533091	"CP1g1318/CP1g207/CP5g5296/CP2g2033"	4
"ko00940"	"Phenylpropanoid biosynthesis"	"3/804"	"14/3833"	0.588203050860555	0.999997853758838	0.890205804533091	"CP14g9607/CP3g3415/CP16g10000"	3
"ko04924"	"Renin secretion"	"3/804"	"14/3833"	0.588203050860555	0.999997853758838	0.890205804533091	"CP3g3108/CP10g8367/CP14g9339"	3
"ko04020"	"Calcium signaling pathway"	"6/804"	"29/3833"	0.588639067642544	0.999997853758838	0.890205804533091	"CP7g6795/CP3g3108/CP10g8367/CP2g2367/CP14g9339/CP6g5912"	6
"ko04976"	"Bile secretion"	"6/804"	"29/3833"	0.588639067642544	0.999997853758838	0.890205804533091	"CP2g2158/CP2g1606/CP1g309/CP3g2947/CP4g4410/CP4g3721"	6
"ko04721"	"Synaptic vesicle cycle"	"7/804"	"34/3833"	0.590198375769495	0.999997853758838	0.890205804533091	"CP11g7992/CP16g10058/CP12g8813/CP5g5064/CP2g1756/CP6g5754/CP11g8066"	7
"ko04728"	"Dopaminergic synapse"	"7/804"	"34/3833"	0.590198375769495	0.999997853758838	0.890205804533091	"CP10g8411/CP7g7212/CP9g7683/CP2g1801/CP3g3575/CP3g3434/CP10g8367"	7
"ko04022"	"cGMP-PKG signaling pathway"	"8/804"	"39/3833"	0.591989018930535	0.999997853758838	0.890205804533091	"CP10g8411/CP7g6795/CP9g7683/CP2g1801/CP3g3108/CP10g8367/CP14g9339/CP6g5912"	8
"ko04915"	"Estrogen signaling pathway"	"8/804"	"39/3833"	0.591989018930535	0.999997853758838	0.890205804533091	"CP1g8/CP10g8411/CP2g1801/CP10g8367/CP9g7626/CP2g2085/CP9g7576/CP2g1784"	8
"ko05211"	NA	"2/804"	"9/3833"	0.592967386151801	0.999997853758838	0.890205804533091	"CP10g8325/CP15g9965"	2
"ko04218"	"Cellular senescence"	"10/804"	"49/3833"	0.595915756279394	0.999997853758838	0.890205804533091	"CP12g8766/CP5g4919/CP7g6795/CP9g7683/CP3g3108/CP10g8367/CP1g965/CP14g9339/CP6g5912/CP3g2613"	10
"ko00604"	"Glycosphingolipid biosynthesis - ganglio series"	"1/804"	"4/3833"	0.610182579637168	0.999997853758838	0.890205804533091	"CP7g7084"	1
"ko00909"	"Sesquiterpenoid and triterpenoid biosynthesis"	"1/804"	"4/3833"	0.610182579637168	0.999997853758838	0.890205804533091	"CP5g4544"	1
"ko02040"	"Flagellar assembly"	"1/804"	"4/3833"	0.610182579637168	0.999997853758838	0.890205804533091	"CP2g1877"	1
"ko04013"	"MAPK signaling pathway - fly"	"6/804"	"30/3833"	0.624351878717899	0.999997853758838	0.890205804533091	"CP6g6008/CP10g8411/CP1g627/CP2g1801/CP1g1297/CP9g7581"	6
"ko00480"	"Glutathione metabolism"	"11/804"	"55/3833"	0.624397676672448	0.999997853758838	0.890205804533091	"CP2g2371/CP4g4323/CP6g5569/CP1g160/CP5g5228/CP14g9591/CP13g9066/CP1g81/CP8g6374/CP5g5124/CP7g6932"	11
"ko00350"	"Tyrosine metabolism"	"4/804"	"20/3833"	0.630579530859612	0.999997853758838	0.890205804533091	"CP13g9206/CP3g2759/CP1g103/CP4g3617"	4
"ko00450"	"Selenocompound metabolism"	"4/804"	"20/3833"	0.630579530859612	0.999997853758838	0.890205804533091	"CP7g6996/CP1g1433/CP1g221/CP3g3025"	4
"ko04011"	"MAPK signaling pathway - yeast"	"4/804"	"20/3833"	0.630579530859612	0.999997853758838	0.890205804533091	"CP4g4075/CP3g3202/CP6g5547/CP6g5810"	4
"ko04927"	"Cortisol synthesis and secretion"	"3/804"	"15/3833"	0.638106814601746	0.999997853758838	0.890205804533091	"CP10g8411/CP2g1801/CP1g309"	3
"ko00240"	"Pyrimidine metabolism"	"10/804"	"51/3833"	0.650366035384787	0.999997853758838	0.890205804533091	"CP11g7997/CP1g159/CP2g1655/CP5g5388/CP3g2731/CP2g1992/CP5g4639/CP1g549/CP3g3344/CP7g6932"	10
"ko04142"	"Lysosome"	"10/804"	"51/3833"	0.650366035384787	0.999997853758838	0.890205804533091	"CP14g9616/CP7g7084/CP5g5296/CP2g1756/CP2g2033/CP6g5754/CP11g8066/CP1g1491/CP8g6427/CP8g6552"	10
