"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko05417"	NA	"17/927"	"55/3833"	0.155085390457682	0.818543150201103	0.766720814986236	"CP1g1318/CP7g7212/CP7g6797/CP11g7887/CP1g627/CP1g1297/CP10g8367/CP12g8687/CP9g7626/CP2g2085/CP1g1040/CP1g1102/CP3g2916/CP10g8498/CP9g7576/CP12g8683/CP2g1784"	17
"ko00541"	"O-Antigen nucleotide sugar biosynthesis"	"3/927"	"6/3833"	0.156590863516733	0.818543150201103	0.766720814986236	"CP5g5391/CP2g1904/CP11g7789"	3
"ko00625"	"Chloroalkane and chloroalkene degradation"	"3/927"	"6/3833"	0.156590863516733	0.818543150201103	0.766720814986236	"CP3g2759/CP13g9099/CP1g1205"	3
"ko01040"	"Biosynthesis of unsaturated fatty acids"	"8/927"	"23/3833"	0.170434214818037	0.865564375124446	0.810765104998337	"CP3g3031/CP6g5487/CP6g5488/CP5g4861/CP1g174/CP16g10091/CP3g3299/CP11g7888"	8
"ko04211"	"Longevity regulating pathway"	"13/927"	"41/3833"	0.170603992778152	0.865564375124446	0.810765104998337	"CP3g2793/CP3g2767/CP10g8411/CP2g1806/CP1g627/CP2g1801/CP7g7126/CP5g4955/CP6g5547/CP1g1297/CP15g9862/CP3g3437/CP3g3472"	13
"ko00220"	"Arginine biosynthesis"	"11/927"	"34/3833"	0.178124249209547	0.890621246047737	0.834235614146927	"CP3g2874/CP7g6693/CP13g9206/CP1g557/CP1g103/CP3g3106/CP1g1152/CP4g4051/CP1g963/CP14g9669/CP5g4594"	11
"ko05230"	NA	"9/927"	"27/3833"	0.184702302064634	0.910318488747123	0.852685815546505	"CP3g3075/CP2g1874/CP12g8877/CP14g9537/CP10g8398/CP1g81/CP4g4524/CP3g2827/CP10g8412"	9
"ko00250"	"Alanine, aspartate and glutamate metabolism"	"13/927"	"42/3833"	0.195541772888582	0.950167769669872	0.890012220560338	"CP11g8223/CP7g6693/CP3g2747/CP4g3662/CP14g9617/CP13g9206/CP1g159/CP1g103/CP3g3106/CP3g2762/CP1g1152/CP4g4051/CP1g963"	13
"ko04920"	"Adipocytokine signaling pathway"	"8/927"	"24/3833"	0.204639818180931	0.980565795450294	0.91848573364833	"CP3g2767/CP6g5773/CP2g1806/CP7g7126/CP5g4955/CP15g9862/CP3g2881/CP3g3437"	8
"ko04710"	"Circadian rhythm"	"6/927"	"17/3833"	0.209854163117506	0.99177652432246	0.928986706230344	"CP6g6020/CP3g2767/CP3g3067/CP2g1806/CP5g4955/CP15g9862"	6
"ko03015"	"mRNA surveillance pathway"	"21/927"	"73/3833"	0.213611473626252	0.995891329744013	0.932841001468839	"CP1g1235/CP7g7192/CP3g2663/CP7g7190/CP3g3507/CP3g3325/CP4g3975/CP9g7683/CP2g2366/CP3g3575/CP1g1284/CP1g1075/CP3g3434/CP12g8847/CP3g3506/CP9g7625/CP4g4383/CP3g2644/CP1g197/CP2g1851/CP10g8502"	21
"ko04066"	"HIF-1 signaling pathway"	"13/927"	"43/3833"	0.222037259759801	0.999997962358558	0.936687641324416	"CP3g2793/CP5g5070/CP12g8877/CP11g7938/CP14g9537/CP12g8974/CP9g7739/CP5g4996/CP4g4524/CP1g259/CP3g2827/CP10g8494/CP1g646"	13
"ko01521"	NA	"3/927"	"7/3833"	0.226707020367212	0.999997962358558	0.936687641324416	"CP3g2793/CP7g7212/CP11g7938"	3
"ko04068"	"FoxO signaling pathway"	"10/927"	"32/3833"	0.2277617814372	0.999997962358558	0.936687641324416	"CP3g2767/CP3g3067/CP2g1806/CP1g627/CP5g4955/CP4g3785/CP6g5547/CP1g1297/CP15g9862/CP3g3472"	10
"ko05167"	NA	"8/927"	"25/3833"	0.241279057277967	0.999997962358558	0.936687641324416	"CP3g2885/CP1g719/CP7g7212/CP7g6797/CP4g3785/CP10g8367/CP2g2226/CP1g590"	8
"ko00523"	"Polyketide sugar unit biosynthesis"	"1/927"	"1/3833"	0.241847117140621	0.999997962358558	0.936687641324416	"CP15g9775"	1
"ko01051"	"Biosynthesis of ansamycins"	"1/927"	"1/3833"	0.241847117140621	0.999997962358558	0.936687641324416	"CP1g1189"	1
"ko01503"	NA	"1/927"	"1/3833"	0.241847117140621	0.999997962358558	0.936687641324416	"CP4g3712"	1
"ko04976"	"Bile secretion"	"9/927"	"29/3833"	0.252055316490948	0.999997962358558	0.936687641324416	"CP2g1650/CP2g1606/CP4g3648/CP3g2947/CP5g4581/CP3g2835/CP12g8702/CP15g9914/CP14g9705"	9
"ko00340"	"Histidine metabolism"	"6/927"	"18/3833"	0.254555582850842	0.999997962358558	0.936687641324416	"CP4g3970/CP1g39/CP8g6167/CP6g5817/CP13g9099/CP1g1205"	6
"ko04621"	"NOD-like receptor signaling pathway"	"16/927"	"56/3833"	0.263994352378773	0.999997962358558	0.936687641324416	"CP4g4075/CP7g6795/CP6g6147/CP6g5577/CP4g3785/CP6g6142/CP3g3066/CP2g2085/CP10g8361/CP1g734/CP15g9963/CP3g2916/CP1g455/CP1g941/CP1g454/CP12g8691"	16
"ko05410"	NA	"4/927"	"11/3833"	0.264302492676021	0.999997962358558	0.936687641324416	"CP3g2767/CP2g1806/CP5g4955/CP15g9862"	4
"ko04530"	"Tight junction"	"9/927"	"30/3833"	0.288402753737802	0.999997962358558	0.936687641324416	"CP3g2767/CP1g207/CP2g1806/CP5g4955/CP3g3434/CP3g3506/CP9g7625/CP15g9862/CP1g1102"	9
"ko01523"	NA	"10/927"	"34/3833"	0.295209935046299	0.999997962358558	0.936687641324416	"CP2g1606/CP3g2947/CP5g4581/CP12g8783/CP3g2835/CP5g4844/CP12g8702/CP15g9914/CP14g9374/CP14g9705"	10
"ko04721"	"Synaptic vesicle cycle"	"10/927"	"34/3833"	0.295209935046299	0.999997962358558	0.936687641324416	"CP11g7992/CP16g10058/CP13g9110/CP12g8813/CP12g8949/CP2g2270/CP1g418/CP2g1756/CP3g3234/CP6g5754"	10
"ko04918"	"Thyroid hormone synthesis"	"10/927"	"34/3833"	0.295209935046299	0.999997962358558	0.936687641324416	"CP10g8411/CP3g3354/CP2g1650/CP2g1801/CP12g8699/CP2g2247/CP12g8687/CP5g4733/CP12g8683/CP2g1989"	10
"ko04977"	"Vitamin digestion and absorption"	"3/927"	"8/3833"	0.301162828535567	0.999997962358558	0.936687641324416	"CP14g9437/CP5g4844/CP14g9374"	3
"ko00730"	"Thiamine metabolism"	"6/927"	"19/3833"	0.301507621498869	0.999997962358558	0.936687641324416	"CP5g5221/CP9g7459/CP9g7624/CP5g4690/CP5g5086/CP9g7509"	6
"ko03070"	"Bacterial secretion system"	"4/927"	"12/3833"	0.32598824146377	0.999997962358558	0.936687641324416	"CP5g5316/CP6g5909/CP6g6021/CP16g9973"	4
"ko04260"	"Cardiac muscle contraction"	"4/927"	"12/3833"	0.32598824146377	0.999997962358558	0.936687641324416	"CP2g1650/CP3g3239/CP1g271/CP7g6694"	4
"ko00640"	"Propanoate metabolism"	"10/927"	"35/3833"	0.330739384541589	0.999997962358558	0.936687641324416	"CP2g2099/CP6g6080/CP2g2098/CP5g4861/CP9g7627/CP3g3448/CP11g8059/CP4g4402/CP13g9226/CP4g4413"	10
"ko00983"	"Drug metabolism - other enzymes"	"11/927"	"39/3833"	0.334513063559132	0.999997962358558	0.936687641324416	"CP6g5977/CP2g2371/CP6g5801/CP4g4323/CP6g5829/CP15g9954/CP5g5388/CP1g151/CP7g6932/CP2g2243/CP1g1515"	11
"ko04915"	"Estrogen signaling pathway"	"11/927"	"39/3833"	0.334513063559132	0.999997962358558	0.936687641324416	"CP10g8411/CP2g1801/CP10g8367/CP12g8687/CP9g7626/CP2g2085/CP4g4274/CP9g7576/CP5g5091/CP12g8683/CP2g1784"	11
"ko05168"	NA	"13/927"	"47/3833"	0.340024990253157	0.999997962358558	0.936687641324416	"CP1g1318/CP1g65/CP5g4866/CP7g6797/CP14g9549/CP9g7683/CP4g4462/CP2g2366/CP8g6666/CP4g4512/CP13g9236/CP4g4398/CP3g2916"	13
"ko04011"	"MAPK signaling pathway - yeast"	"6/927"	"20/3833"	0.349841067981116	0.999997962358558	0.936687641324416	"CP4g4075/CP3g3202/CP6g5629/CP6g5547/CP2g1542/CP3g3472"	6
"ko04361"	"Axon regeneration"	"6/927"	"20/3833"	0.349841067981116	0.999997962358558	0.936687641324416	"CP5g5395/CP4g4088/CP15g9862/CP4g3834/CP13g9203/CP9g7742"	6
"ko00440"	"Phosphonate and phosphinate metabolism"	"2/927"	"5/3833"	0.349985121006307	0.999997962358558	0.936687641324416	"CP5g5046/CP6g6078"	2
"ko00785"	"Lipoic acid metabolism"	"2/927"	"5/3833"	0.349985121006307	0.999997962358558	0.936687641324416	"CP2g2101/CP1g1237"	2
"ko00071"	"Fatty acid degradation"	"9/927"	"32/3833"	0.364445357140881	0.999997962358558	0.936687641324416	"CP2g2099/CP6g5773/CP2g2098/CP5g4861/CP3g2881/CP3g2759/CP3g3299/CP13g9099/CP1g1205"	9
"ko00920"	"Sulfur metabolism"	"9/927"	"32/3833"	0.364445357140881	0.999997962358558	0.936687641324416	"CP4g4017/CP6g5779/CP7g6996/CP1g553/CP1g695/CP2g1591/CP13g9329/CP4g4248/CP2g2174"	9
"ko00680"	"Methane metabolism"	"11/927"	"40/3833"	0.368957769225198	0.999997962358558	0.936687641324416	"CP12g8974/CP9g7739/CP3g2747/CP2g2103/CP3g2759/CP3g2827/CP12g8783/CP10g8494/CP3g2762/CP1g1390/CP4g4413"	11
"ko05131"	NA	"14/927"	"52/3833"	0.372292518167572	0.999997962358558	0.936687641324416	"CP6g6020/CP6g6008/CP3g2885/CP1g719/CP7g7212/CP7g6797/CP2g2415/CP4g3785/CP10g8435/CP4g3752/CP9g7581/CP13g9193/CP4g4245/CP2g2226"	14
"ko04922"	"Glucagon signaling pathway"	"17/927"	"64/3833"	0.373423037862733	0.999997962358558	0.936687641324416	"CP3g2767/CP3g3075/CP10g8411/CP2g1874/CP12g8877/CP3g3143/CP14g9537/CP2g1806/CP4g3943/CP2g1801/CP5g4955/CP2g2103/CP10g8398/CP4g4524/CP10g8367/CP15g9862/CP3g2827"	17
"ko00930"	"Caprolactam degradation"	"3/927"	"9/3833"	0.37645565624673	0.999997962358558	0.936687641324416	"CP2g2099/CP2g2098/CP9g7414"	3
"ko04215"	"Apoptosis - multiple species"	"3/927"	"9/3833"	0.37645565624673	0.999997962358558	0.936687641324416	"CP7g6797/CP8g6179/CP11g7790"	3
"ko04979"	"Cholesterol metabolism"	"3/927"	"9/3833"	0.37645565624673	0.999997962358558	0.936687641324416	"CP7g6795/CP3g3464/CP3g2744"	3
"ko00290"	"Valine, leucine and isoleucine biosynthesis"	"5/927"	"17/3833"	0.394865679063718	0.999997962358558	0.936687641324416	"CP8g6597/CP2g2303/CP3g2605/CP10g8611/CP5g4540"	5
"ko04657"	"IL-17 signaling pathway"	"5/927"	"17/3833"	0.394865679063718	0.999997962358558	0.936687641324416	"CP7g7212/CP4g4462/CP12g8687/CP2g2085/CP12g8683"	5
"ko00100"	"Steroid biosynthesis"	"6/927"	"21/3833"	0.39871958086744	0.999997962358558	0.936687641324416	"CP1g1187/CP8g6221/CP1g192/CP5g4544/CP1g419/CP2g1611"	6
"ko00590"	"Arachidonic acid metabolism"	"6/927"	"21/3833"	0.39871958086744	0.999997962358558	0.936687641324416	"CP14g9588/CP8g6457/CP12g8699/CP2g2571/CP1g304/CP2g1989"	6
"ko04137"	"Mitophagy - animal"	"7/927"	"25/3833"	0.401077912578899	0.999997962358558	0.936687641324416	"CP3g2885/CP10g8501/CP1g719/CP2g2361/CP4g3785/CP4g4100/CP2g2226"	7
"ko04071"	"Sphingolipid signaling pathway"	"8/927"	"29/3833"	0.402507602983911	0.999997962358558	0.936687641324416	"CP11g7879/CP3g3575/CP3g3434/CP3g3506/CP9g7625/CP11g7880/CP5g4844/CP14g9374"	8
"ko00073"	"Cutin, suberine and wax biosynthesis"	"1/927"	"2/3833"	0.425252055139223	0.999997962358558	0.936687641324416	"CP5g4674"	1
"ko00626"	"Naphthalene degradation"	"1/927"	"2/3833"	0.425252055139223	0.999997962358558	0.936687641324416	"CP3g2759"	1
"ko00902"	"Monoterpenoid biosynthesis"	"1/927"	"2/3833"	0.425252055139223	0.999997962358558	0.936687641324416	"CP2g1620"	1
"ko04917"	"Prolactin signaling pathway"	"1/927"	"2/3833"	0.425252055139223	0.999997962358558	0.936687641324416	"CP7g7212"	1
"ko05162"	NA	"10/927"	"38/3833"	0.440483289368337	0.999997962358558	0.936687641324416	"CP1g1318/CP1g983/CP10g8501/CP7g7212/CP7g6797/CP9g7626/CP3g2916/CP2g1841/CP9g7576/CP2g1784"	10
"ko04728"	"Dopaminergic synapse"	"9/927"	"34/3833"	0.442243027238682	0.999997962358558	0.936687641324416	"CP10g8411/CP7g7212/CP9g7683/CP2g1801/CP3g3575/CP3g3434/CP3g3506/CP9g7625/CP10g8367"	9
"ko00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"7/927"	"26/3833"	0.445727592736513	0.999997962358558	0.936687641324416	"CP7g7133/CP4g4157/CP6g5903/CP4g3957/CP4g3958/CP13g9206/CP1g103"	7
"ko00460"	"Cyanoamino acid metabolism"	"3/927"	"10/3833"	0.449869538616027	0.999997962358558	0.936687641324416	"CP3g3415/CP2g2571/CP12g8783"	3
"ko05169"	NA	"18/927"	"71/3833"	0.454211227584105	0.999997962358558	0.936687641324416	"CP7g6797/CP2g2387/CP5g4974/CP5g4579/CP4g4249/CP5g5305/CP2g2282/CP6g5613/CP1g668/CP5g4961/CP5g5311/CP2g2016/CP3g2916/CP4g4406/CP7g7049/CP4g4129/CP2g2507/CP6g6138"	18
"ko00860"	"Porphyrin and chlorophyll metabolism"	"16/927"	"63/3833"	0.459044986443374	0.999997962358558	0.936687641324416	"CP6g5493/CP7g7010/CP3g2590/CP16g10032/CP10g8335/CP1g1016/CP1g332/CP13g9007/CP11g7866/CP1g331/CP1g217/CP5g4879/CP7g7072/CP2g1825/CP8g6404/CP4g3700"	16
"ko04145"	"Phagosome"	"9/927"	"35/3833"	0.480840442018444	0.999997962358558	0.936687641324416	"CP3g3354/CP1g207/CP12g8813/CP6g5990/CP4g3864/CP2g1756/CP2g2033/CP6g5754/CP4g4236"	9
"ko03013"	"RNA transport"	"33/927"	"134/3833"	0.485846726658411	0.999997962358558	0.936687641324416	"CP1g1318/CP1g1235/CP11g7869/CP1g983/CP6g5813/CP3g2793/CP2g2424/CP1g65/CP9g7462/CP6g5812/CP5g4866/CP6g5494/CP7g7192/CP3g3216/CP5g4786/CP3g2663/CP1g1361/CP7g7190/CP3g3507/CP3g3219/CP3g3325/CP2g2366/CP8g6666/CP4g3673/CP14g9558/CP12g8847/CP4g4512/CP1g1142/CP2g2500/CP2g1733/CP14g9501/CP10g8502/CP4g4302"	33
"ko04072"	"Phospholipase D signaling pathway"	"6/927"	"23/3833"	0.495119799182219	0.999997962358558	0.936687641324416	"CP11g7992/CP13g9110/CP4g3752/CP2g1542/CP4g3834/CP4g4245"	6
"ko04115"	"p53 signaling pathway"	"6/927"	"23/3833"	0.495119799182219	0.999997962358558	0.936687641324416	"CP10g8274/CP6g5801/CP7g6797/CP6g5684/CP6g5822/CP7g6932"	6
"ko04970"	"Salivary secretion"	"6/927"	"23/3833"	0.495119799182219	0.999997962358558	0.936687641324416	"CP12g8761/CP2g1650/CP15g9930/CP2g1952/CP10g8367/CP3g3264"	6
"ko04910"	"Insulin signaling pathway"	"12/927"	"48/3833"	0.503181555021701	0.999997962358558	0.936687641324416	"CP3g2793/CP3g2767/CP7g7212/CP11g7938/CP3g3143/CP2g1806/CP9g7683/CP4g3943/CP5g4955/CP2g2103/CP10g8367/CP15g9862"	12
"ko04261"	"Adrenergic signaling in cardiomyocytes"	"9/927"	"36/3833"	0.518780677715596	0.999997962358558	0.936687641324416	"CP10g8411/CP2g1650/CP9g7683/CP2g1801/CP3g3575/CP3g3434/CP3g3506/CP9g7625/CP10g8367"	9
"ko03320"	"PPAR signaling pathway"	"8/927"	"32/3833"	0.525241908590983	0.999997962358558	0.936687641324416	"CP3g3031/CP6g5773/CP5g4861/CP2g2390/CP3g2881/CP3g3299/CP5g4707/CP2g2226"	8
"ko00430"	"Taurine and hypotaurine metabolism"	"2/927"	"7/3833"	0.534672341504646	0.999997962358558	0.936687641324416	"CP3g3394/CP2g2571"	2
"ko00627"	"Aminobenzoate degradation"	"2/927"	"7/3833"	0.534672341504646	0.999997962358558	0.936687641324416	"CP2g2099/CP2g2098"	2
"ko04730"	"Long-term depression"	"2/927"	"7/3833"	0.534672341504646	0.999997962358558	0.936687641324416	"CP3g3506/CP9g7625"	2
"ko04626"	"Plant-pathogen interaction"	"17/927"	"70/3833"	0.538835842220535	0.999997962358558	0.936687641324416	"CP4g4415/CP3g3222/CP4g3663/CP7g6746/CP6g5577/CP10g8367/CP12g8687/CP2g2085/CP1g734/CP11g8190/CP3g3249/CP7g7113/CP13g9249/CP12g8683/CP3g3480/CP4g4087/CP3g3479"	17
"ko00720"	"Carbon fixation pathways in prokaryotes"	"6/927"	"24/3833"	0.541381654544747	0.999997962358558	0.936687641324416	"CP6g6080/CP3g3448/CP1g81/CP10g8412/CP4g3959/CP4g4413"	6
"ko02024"	"Quorum sensing"	"6/927"	"24/3833"	0.541381654544747	0.999997962358558	0.936687641324416	"CP4g4157/CP6g5773/CP3g2881/CP6g5909/CP2g2073/CP16g9973"	6
"ko00561"	"Glycerolipid metabolism"	"11/927"	"45/3833"	0.541607969585534	0.999997962358558	0.936687641324416	"CP11g7969/CP1g1101/CP7g6690/CP4g3834/CP1g1276/CP10g8650/CP14g9442/CP13g9099/CP9g7414/CP1g1205/CP3g3113"	11
"ko00450"	"Selenocompound metabolism"	"5/927"	"20/3833"	0.551981815958934	0.999997962358558	0.936687641324416	"CP4g4017/CP7g6996/CP8g6254/CP15g9915/CP3g3025"	5
"ko04978"	"Mineral absorption"	"5/927"	"20/3833"	0.551981815958934	0.999997962358558	0.936687641324416	"CP2g1650/CP5g5005/CP3g2801/CP11g8039/CP11g8104"	5
"ko05323"	NA	"5/927"	"20/3833"	0.551981815958934	0.999997962358558	0.936687641324416	"CP12g8813/CP2g1756/CP2g2033/CP6g5754/CP1g288"	5
"ko00520"	"Amino sugar and nucleotide sugar metabolism"	"14/927"	"58/3833"	0.554546051110194	0.999997962358558	0.936687641324416	"CP5g5391/CP15g9775/CP7g6985/CP2g1904/CP1g869/CP5g4549/CP5g4927/CP10g8323/CP3g2966/CP11g8068/CP4g4298/CP11g7789/CP5g4893/CP14g9420"	14
"ko00254"	"Aflatoxin biosynthesis"	"1/927"	"3/3833"	0.564325755187759	0.999997962358558	0.936687641324416	"CP4g3631"	1
"ko00966"	"Glucosinolate biosynthesis"	"1/927"	"3/3833"	0.564325755187759	0.999997962358558	0.936687641324416	"CP10g8611"	1
"ko04550"	"Signaling pathways regulating pluripotency of stem cells"	"1/927"	"3/3833"	0.564325755187759	0.999997962358558	0.936687641324416	"CP7g7212"	1
"ko05416"	NA	"1/927"	"3/3833"	0.564325755187759	0.999997962358558	0.936687641324416	"CP7g6797"	1
"ko05215"	NA	"4/927"	"16/3833"	0.565480466887419	0.999997962358558	0.936687641324416	"CP7g7212/CP12g8687/CP2g2085/CP12g8683"	4
"ko04151"	"PI3K-Akt signaling pathway"	"16/927"	"67/3833"	0.571053574347269	0.999997962358558	0.936687641324416	"CP4g4075/CP4g3969/CP3g2793/CP10g8411/CP7g7212/CP11g7938/CP2g1801/CP3g3575/CP3g3434/CP3g3506/CP9g7625/CP12g8687/CP2g2085/CP15g9862/CP11g7958/CP12g8683"	16
"ko00950"	"Isoquinoline alkaloid biosynthesis"	"3/927"	"12/3833"	0.583946827303448	0.999997962358558	0.936687641324416	"CP13g9206/CP1g103/CP1g998"	3
"ko04350"	"TGF-beta signaling pathway"	"3/927"	"12/3833"	0.583946827303448	0.999997962358558	0.936687641324416	"CP6g6020/CP3g3506/CP9g7625"	3
"ko04930"	NA	"3/927"	"12/3833"	0.583946827303448	0.999997962358558	0.936687641324416	"CP3g3075/CP2g1874/CP10g8398"	3
"ko04966"	"Collecting duct acid secretion"	"3/927"	"12/3833"	0.583946827303448	0.999997962358558	0.936687641324416	"CP12g8813/CP2g1756/CP6g5754"	3
"ko00740"	"Riboflavin metabolism"	"6/927"	"25/3833"	0.585688099376067	0.999997962358558	0.936687641324416	"CP4g3818/CP9g7389/CP2g2031/CP1g982/CP2g2073/CP1g288"	6
"ko04075"	"Plant hormone signal transduction"	"13/927"	"55/3833"	0.590412517828915	0.999997962358558	0.936687641324416	"CP3g2972/CP6g5432/CP5g5257/CP9g7501/CP6g5760/CP5g4626/CP3g2753/CP9g7316/CP1g932/CP1g1437/CP5g5367/CP13g9103/CP8g6412"	13
"ko00900"	"Terpenoid backbone biosynthesis"	"9/927"	"38/3833"	0.591545195666109	0.999997962358558	0.936687641324416	"CP11g7886/CP10g8444/CP6g6105/CP9g7624/CP11g7749/CP1g900/CP10g8425/CP1g217/CP14g9405"	9
"ko04921"	"Oxytocin signaling pathway"	"9/927"	"38/3833"	0.591545195666109	0.999997962358558	0.936687641324416	"CP3g2767/CP12g8954/CP12g8955/CP11g8015/CP2g1806/CP9g7683/CP5g4955/CP10g8367/CP15g9862"	9
"ko04216"	"Ferroptosis"	"5/927"	"21/3833"	0.599876264425026	0.999997962358558	0.936687641324416	"CP7g6795/CP6g5773/CP5g5005/CP3g2881/CP11g8039"	5
"ko04727"	"GABAergic synapse"	"5/927"	"21/3833"	0.599876264425026	0.999997962358558	0.936687641324416	"CP7g6693/CP4g3785/CP2g2270/CP3g3106/CP1g963"	5
"ko00410"	"beta-Alanine metabolism"	"8/927"	"34/3833"	0.601798608031194	0.999997962358558	0.936687641324416	"CP2g2099/CP2g2098/CP15g9954/CP5g4861/CP4g4402/CP1g998/CP13g9099/CP1g1205"	8
"ko05152"	NA	"11/927"	"47/3833"	0.606326937098812	0.999997962358558	0.936687641324416	"CP7g6797/CP11g7887/CP6g5990/CP1g1312/CP2g1756/CP10g8367/CP5g4696/CP6g5754/CP1g1040/CP3g2916/CP10g8498"	11
"ko05130"	NA	"14/927"	"60/3833"	0.611560794954303	0.999997962358558	0.936687641324416	"CP9g7667/CP1g207/CP3g3203/CP7g6797/CP5g5127/CP6g5667/CP5g4980/CP5g4996/CP4g3864/CP4g4192/CP4g3752/CP1g259/CP3g2916/CP4g4245"	14
"ko05166"	NA	"14/927"	"60/3833"	0.611560794954303	0.999997962358558	0.936687641324416	"CP10g8411/CP3g3354/CP7g6795/CP1g505/CP1g1312/CP2g1801/CP3g3464/CP5g5216/CP3g2744/CP2g2400/CP5g5123/CP14g9501/CP6g5912/CP1g590"	14
"ko00660"	"C5-Branched dibasic acid metabolism"	"2/927"	"8/3833"	0.612508845827672	0.999997962358558	0.936687641324416	"CP2g2303/CP10g8611"	2
"ko04015"	"Rap1 signaling pathway"	"2/927"	"8/3833"	0.612508845827672	0.999997962358558	0.936687641324416	"CP10g8367/CP9g7581"	2
"ko05322"	NA	"2/927"	"8/3833"	0.612508845827672	0.999997962358558	0.936687641324416	"CP4g4262/CP1g72"	2
"ko04013"	"MAPK signaling pathway - fly"	"7/927"	"30/3833"	0.613657459777535	0.999997962358558	0.936687641324416	"CP6g6008/CP10g8411/CP1g627/CP2g1801/CP3g3506/CP1g1297/CP9g7581"	7
"ko04130"	"SNARE interactions in vesicular transport"	"4/927"	"17/3833"	0.617977324679327	0.999997962358558	0.936687641324416	"CP1g1164/CP1g166/CP3g2583/CP4g4236"	4
"ko02010"	"ABC transporters"	"13/927"	"56/3833"	0.619305060503209	0.999997962358558	0.936687641324416	"CP6g5779/CP8g6314/CP2g1606/CP4g3648/CP3g2947/CP5g4581/CP3g2835/CP5g4844/CP12g8702/CP5g5137/CP15g9914/CP14g9374/CP14g9705"	13
"ko00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"6/927"	"26/3833"	0.627676251367933	0.999997962358558	0.936687641324416	"CP14g9607/CP2g2359/CP14g9418/CP2g1913/CP1g834/CP4g3747"	6
"ko05120"	NA	"3/927"	"13/3833"	0.642620422423381	0.999997962358558	0.936687641324416	"CP12g8813/CP2g1756/CP6g5754"	3
"ko00260"	"Glycine, serine and threonine metabolism"	"12/927"	"53/3833"	0.656332573228282	0.999997962358558	0.936687641324416	"CP3g3282/CP1g1274/CP3g2747/CP2g2023/CP11g7876/CP9g7627/CP5g4540/CP12g8783/CP1g998/CP10g8508/CP3g2762/CP1g1152"	12
"ko04972"	"Pancreatic secretion"	"4/927"	"18/3833"	0.666304817249405	0.999997962358558	0.936687641324416	"CP2g1650/CP15g9930/CP2g1952/CP3g3264"	4
"ko04136"	"Autophagy - other"	"6/927"	"27/3833"	0.667085146922009	0.999997962358558	0.936687641324416	"CP4g3785/CP3g3506/CP4g4100/CP1g669/CP10g8435/CP3g2945"	6
"ko00604"	"Glycosphingolipid biosynthesis - ganglio series"	"1/927"	"4/3833"	0.669774847861636	0.999997962358558	0.936687641324416	"CP7g7084"	1
"ko00909"	"Sesquiterpenoid and triterpenoid biosynthesis"	"1/927"	"4/3833"	0.669774847861636	0.999997962358558	0.936687641324416	"CP5g4544"	1
"ko02040"	"Flagellar assembly"	"1/927"	"4/3833"	0.669774847861636	0.999997962358558	0.936687641324416	"CP2g1877"	1
"ko04960"	"Aldosterone-regulated sodium reabsorption"	"1/927"	"4/3833"	0.669774847861636	0.999997962358558	0.936687641324416	"CP2g1650"	1
"ko05033"	NA	"1/927"	"4/3833"	0.669774847861636	0.999997962358558	0.936687641324416	"CP2g2270"	1
"ko05143"	NA	"1/927"	"4/3833"	0.669774847861636	0.999997962358558	0.936687641324416	"CP15g9772"	1
"ko00562"	"Inositol phosphate metabolism"	"8/927"	"36/3833"	0.671597318030984	0.999997962358558	0.936687641324416	"CP6g5890/CP3g3127/CP1g404/CP4g4248/CP13g9141/CP2g1542/CP4g4403/CP13g9017"	8
"ko04139"	"Mitophagy - yeast"	"5/927"	"23/3833"	0.686288637502424	0.999997962358558	0.936687641324416	"CP10g8501/CP4g3785/CP1g669/CP3g2945/CP2g1542"	5
"ko00280"	"Valine, leucine and isoleucine degradation"	"7/927"	"32/3833"	0.686429964688092	0.999997962358558	0.936687641324416	"CP2g2099/CP2g2098/CP9g7627/CP3g3299/CP4g4402/CP13g9099/CP1g1205"	7
"ko04371"	"Apelin signaling pathway"	"7/927"	"32/3833"	0.686429964688092	0.999997962358558	0.936687641324416	"CP3g2767/CP11g7938/CP2g1806/CP5g4955/CP4g3785/CP10g8367/CP15g9862"	7
"ko00051"	"Fructose and mannose metabolism"	"9/927"	"41/3833"	0.68970847699918	0.999997962358558	0.936687641324416	"CP2g1904/CP6g5890/CP9g7739/CP2g2103/CP10g8323/CP3g2827/CP13g9017/CP10g8494/CP1g129"	9
"ko00061"	"Fatty acid biosynthesis"	"11/927"	"50/3833"	0.694311312719384	0.999997962358558	0.936687641324416	"CP6g5773/CP6g6080/CP14g9429/CP3g3448/CP2g2114/CP3g2881/CP11g7888/CP5g5361/CP13g9047/CP15g9776/CP4g4139"	11
"ko00940"	"Phenylpropanoid biosynthesis"	"3/927"	"14/3833"	0.69518928270599	0.999997962358558	0.936687641324416	"CP14g9607/CP3g3415/CP15g9764"	3
"ko00960"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"3/927"	"14/3833"	0.69518928270599	0.999997962358558	0.936687641324416	"CP13g9206/CP1g103/CP1g998"	3
"ko04923"	"Regulation of lipolysis in adipocytes"	"3/927"	"14/3833"	0.69518928270599	0.999997962358558	0.936687641324416	"CP8g6270/CP9g7335/CP10g8650"	3
