"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko04711"	"Circadian rhythm - fly"	"1/759"	"2/3833"	0.35686506097199	0.999999192608225	0.952533941941964	"CP3g3067"	1
"ko04361"	"Axon regeneration"	"5/759"	"20/3833"	0.361574567933803	0.999999192608225	0.952533941941964	"CP4g4088/CP15g9862/CP13g9203/CP14g9547/CP9g7742"	5
"ko04915"	"Estrogen signaling pathway"	"9/759"	"39/3833"	0.363347342107399	0.999999192608225	0.952533941941964	"CP1g8/CP10g8411/CP2g1801/CP10g8367/CP9g7626/CP2g2085/CP9g7576/CP5g5091/CP2g1784"	9
"ko04137"	"Mitophagy - animal"	"6/759"	"25/3833"	0.373448218240252	0.999999192608225	0.952533941941964	"CP3g2885/CP10g8501/CP1g719/CP2g2361/CP4g3785/CP2g2226"	6
"ko05167"	NA	"6/759"	"25/3833"	0.373448218240252	0.999999192608225	0.952533941941964	"CP3g2885/CP1g719/CP4g3785/CP10g8367/CP2g2226/CP1g590"	6
"ko00640"	"Propanoate metabolism"	"8/759"	"35/3833"	0.388924424487806	0.999999192608225	0.952533941941964	"CP2g2099/CP6g6080/CP2g2098/CP5g4861/CP3g3448/CP11g8059/CP10g8399/CP4g4413"	8
"ko00030"	"Pentose phosphate pathway"	"9/759"	"40/3833"	0.394291472717345	0.999999192608225	0.952533941941964	"CP11g7978/CP1g682/CP9g7739/CP14g9591/CP1g1086/CP13g9066/CP15g9721/CP3g2827/CP1g1189"	9
"ko00561"	"Glycerolipid metabolism"	"10/759"	"45/3833"	0.398675007091729	0.999999192608225	0.952533941941964	"CP11g7969/CP5g4572/CP14g9695/CP1g1101/CP7g6690/CP10g8650/CP14g9442/CP9g7414/CP1g1205/CP3g3113"	10
"ko04727"	"GABAergic synapse"	"5/759"	"21/3833"	0.404882776977605	0.999999192608225	0.952533941941964	"CP7g6693/CP4g3785/CP2g2270/CP3g3106/CP14g9643"	5
"ko00270"	"Cysteine and methionine metabolism"	"13/759"	"60/3833"	0.408054132672037	0.999999192608225	0.952533941941964	"CP4g4017/CP3g2758/CP1g796/CP14g9476/CP2g1591/CP13g9206/CP1g103/CP8g6509/CP10g8482/CP14g9489/CP14g9675/CP1g912/CP3g3025"	13
"ko00592"	"alpha-Linolenic acid metabolism"	"6/759"	"26/3833"	0.412376063055916	0.999999192608225	0.952533941941964	"CP1g316/CP7g6881/CP5g4861/CP8g6513/CP3g3299/CP10g8399"	6
"ko00600"	"Sphingolipid metabolism"	"6/759"	"26/3833"	0.412376063055916	0.999999192608225	0.952533941941964	"CP9g7630/CP14g9616/CP11g7879/CP7g7084/CP11g7880/CP2g2367"	6
"ko00627"	"Aminobenzoate degradation"	"2/759"	"7/3833"	0.41788665920991	0.999999192608225	0.952533941941964	"CP2g2099/CP2g2098"	2
"ko01521"	NA	"2/759"	"7/3833"	0.41788665920991	0.999999192608225	0.952533941941964	"CP3g2793/CP11g7938"	2
"ko04964"	"Proximal tubule bicarbonate reclamation"	"2/759"	"7/3833"	0.41788665920991	0.999999192608225	0.952533941941964	"CP2g1650/CP14g9675"	2
"ko00240"	"Pyrimidine metabolism"	"11/759"	"51/3833"	0.430174202532746	0.999999192608225	0.952533941941964	"CP6g5977/CP11g7996/CP11g7997/CP1g159/CP5g5388/CP3g2731/CP2g2516/CP2g1992/CP5g4639/CP1g549/CP7g6932"	11
"ko00950"	"Isoquinoline alkaloid biosynthesis"	"3/759"	"12/3833"	0.434702767455063	0.999999192608225	0.952533941941964	"CP13g9206/CP1g103/CP1g998"	3
"ko04260"	"Cardiac muscle contraction"	"3/759"	"12/3833"	0.434702767455063	0.999999192608225	0.952533941941964	"CP2g1650/CP3g3239/CP7g6694"	3
"ko00062"	"Fatty acid elongation"	"4/759"	"17/3833"	0.442904429419843	0.999999192608225	0.952533941941964	"CP2g2099/CP2g2098/CP4g4102/CP11g7958"	4
"ko00920"	"Sulfur metabolism"	"7/759"	"32/3833"	0.453321237071281	0.999999192608225	0.952533941941964	"CP4g4017/CP6g5779/CP7g6996/CP2g1591/CP13g9329/CP3g2722/CP4g4248"	7
"ko04931"	NA	"7/759"	"32/3833"	0.453321237071281	0.999999192608225	0.952533941941964	"CP13g8998/CP2g1806/CP9g7683/CP5g4955/CP15g9862/CP1g932/CP1g1355"	7
"ko00903"	"Limonene and pinene degradation"	"1/759"	"3/3833"	0.48428333785068	0.999999192608225	0.952533941941964	"CP1g1205"	1
"ko00966"	"Glucosinolate biosynthesis"	"1/759"	"3/3833"	0.48428333785068	0.999999192608225	0.952533941941964	"CP10g8611"	1
"ko00981"	"Insect hormone biosynthesis"	"1/759"	"3/3833"	0.48428333785068	0.999999192608225	0.952533941941964	"CP1g1205"	1
"ko04080"	"Neuroactive ligand-receptor interaction"	"1/759"	"3/3833"	0.48428333785068	0.999999192608225	0.952533941941964	"CP3g3464"	1
"ko04921"	"Oxytocin signaling pathway"	"8/759"	"38/3833"	0.487607746271358	0.999999192608225	0.952533941941964	"CP12g8954/CP13g8998/CP11g8015/CP2g1806/CP9g7683/CP5g4955/CP10g8367/CP15g9862"	8
"ko05162"	NA	"8/759"	"38/3833"	0.487607746271358	0.999999192608225	0.952533941941964	"CP1g1318/CP1g983/CP10g8501/CP9g7626/CP3g2916/CP2g1841/CP9g7576/CP2g1784"	8
"ko04970"	"Salivary secretion"	"5/759"	"23/3833"	0.48987511366651	0.999999192608225	0.952533941941964	"CP12g8761/CP2g1650/CP2g1952/CP10g8367/CP3g3264"	5
"ko00660"	"C5-Branched dibasic acid metabolism"	"2/759"	"8/3833"	0.490996488138992	0.999999192608225	0.952533941941964	"CP2g2303/CP10g8611"	2
"ko03013"	"RNA transport"	"27/759"	"134/3833"	0.49473032481769	0.999999192608225	0.952533941941964	"CP1g1318/CP1g1235/CP1g983/CP6g5813/CP3g2793/CP2g2424/CP1g65/CP9g7462/CP6g5812/CP6g5494/CP7g7192/CP3g3216/CP5g4786/CP3g2663/CP1g1361/CP7g7190/CP3g3325/CP2g2366/CP8g6666/CP4g4512/CP6g5997/CP13g9307/CP6g5896/CP2g2500/CP2g1733/CP14g9501/CP10g8502"	27
"ko04022"	"cGMP-PKG signaling pathway"	"8/759"	"39/3833"	0.519674947345928	0.999999192608225	0.952533941941964	"CP10g8411/CP2g1650/CP7g6795/CP9g7683/CP2g1801/CP10g8367/CP6g5913/CP6g5912"	8
"ko00410"	"beta-Alanine metabolism"	"7/759"	"34/3833"	0.522675728187725	0.999999192608225	0.952533941941964	"CP2g2099/CP2g2098/CP1g634/CP5g4861/CP10g8399/CP1g998/CP1g1205"	7
"ko04918"	"Thyroid hormone synthesis"	"7/759"	"34/3833"	0.522675728187725	0.999999192608225	0.952533941941964	"CP1g8/CP10g8411/CP3g3354/CP2g1650/CP2g1801/CP8g6553/CP2g1989"	7
"ko04020"	"Calcium signaling pathway"	"6/759"	"29/3833"	0.52626940782764	0.999999192608225	0.952533941941964	"CP12g8954/CP7g6795/CP10g8367/CP6g5913/CP2g2367/CP6g5912"	6
"ko03040"	"Spliceosome"	"29/759"	"146/3833"	0.52678825058064	0.999999192608225	0.952533941941964	"CP14g9583/CP8g6399/CP3g2771/CP4g4262/CP7g7192/CP3g2663/CP11g7915/CP14g9549/CP7g7190/CP3g2872/CP4g4462/CP2g2366/CP4g3779/CP4g3605/CP4g4249/CP8g6456/CP1g775/CP9g7560/CP2g2237/CP9g7744/CP9g7626/CP1g389/CP3g2600/CP13g9236/CP4g4398/CP9g7675/CP5g4982/CP9g7576/CP2g1784"	29
"ko00720"	"Carbon fixation pathways in prokaryotes"	"5/759"	"24/3833"	0.530729102121472	0.999999192608225	0.952533941941964	"CP6g6080/CP3g3448/CP1g81/CP4g3959/CP4g4413"	5
"ko00960"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"3/759"	"14/3833"	0.544765732757926	0.999999192608225	0.952533941941964	"CP13g9206/CP1g103/CP1g998"	3
"ko00982"	"Drug metabolism - cytochrome P450"	"3/759"	"14/3833"	0.544765732757926	0.999999192608225	0.952533941941964	"CP2g2371/CP4g4323/CP8g6374"	3
"ko05100"	NA	"3/759"	"14/3833"	0.544765732757926	0.999999192608225	0.952533941941964	"CP11g7992/CP13g9110/CP1g104"	3
"ko00680"	"Methane metabolism"	"8/759"	"40/3833"	0.551020816003074	0.999999192608225	0.952533941941964	"CP11g7978/CP12g8974/CP9g7739/CP3g2747/CP3g2827/CP12g8783/CP3g2762/CP4g4413"	8
"ko04979"	"Cholesterol metabolism"	"2/759"	"9/3833"	0.55801451395544	0.999999192608225	0.952533941941964	"CP7g6795/CP3g3464"	2
"ko00450"	"Selenocompound metabolism"	"4/759"	"20/3833"	0.580295364071575	0.999999192608225	0.952533941941964	"CP4g4017/CP7g6996/CP15g9915/CP3g3025"	4
"ko04011"	"MAPK signaling pathway - yeast"	"4/759"	"20/3833"	0.580295364071575	0.999999192608225	0.952533941941964	"CP4g4075/CP3g3202/CP6g5547/CP3g3472"	4
"ko04978"	"Mineral absorption"	"4/759"	"20/3833"	0.580295364071575	0.999999192608225	0.952533941941964	"CP2g1650/CP5g5005/CP11g8039/CP11g8104"	4
"ko04151"	"PI3K-Akt signaling pathway"	"13/759"	"67/3833"	0.582420146496286	0.999999192608225	0.952533941941964	"CP4g4075/CP4g3969/CP3g2793/CP1g8/CP10g8411/CP11g7938/CP2g1801/CP3g3434/CP2g2085/CP10g8566/CP15g9862/CP4g3786/CP11g7958"	13
"ko00072"	"Synthesis and degradation of ketone bodies"	"1/759"	"4/3833"	0.586484107190453	0.999999192608225	0.952533941941964	"CP1g511"	1
"ko00604"	"Glycosphingolipid biosynthesis - ganglio series"	"1/759"	"4/3833"	0.586484107190453	0.999999192608225	0.952533941941964	"CP7g7084"	1
"ko04960"	"Aldosterone-regulated sodium reabsorption"	"1/759"	"4/3833"	0.586484107190453	0.999999192608225	0.952533941941964	"CP2g1650"	1
"ko05033"	NA	"1/759"	"4/3833"	0.586484107190453	0.999999192608225	0.952533941941964	"CP2g2270"	1
"ko05143"	NA	"1/759"	"4/3833"	0.586484107190453	0.999999192608225	0.952533941941964	"CP15g9772"	1
"ko00300"	"Lysine biosynthesis"	"3/759"	"15/3833"	0.594883089206014	0.999999192608225	0.952533941941964	"CP3g3386/CP3g3387/CP8g6509"	3
"ko00980"	"Metabolism of xenobiotics by cytochrome P450"	"3/759"	"15/3833"	0.594883089206014	0.999999192608225	0.952533941941964	"CP2g2371/CP4g4323/CP8g6374"	3
"ko05152"	NA	"9/759"	"47/3833"	0.603623453661968	0.999999192608225	0.952533941941964	"CP11g7887/CP6g5990/CP2g1756/CP10g8367/CP5g4696/CP1g1040/CP3g2916/CP10g8498/CP2g2367"	9
"ko00520"	"Amino sugar and nucleotide sugar metabolism"	"11/759"	"58/3833"	0.616745192830011	0.999999192608225	0.952533941941964	"CP5g5391/CP15g9775/CP7g6985/CP2g1904/CP1g869/CP5g4549/CP3g2966/CP11g8068/CP6g5578/CP14g9420/CP7g6791"	11
"ko00261"	"Monobactam biosynthesis"	"2/759"	"10/3833"	0.618484524631807	0.999999192608225	0.952533941941964	"CP7g6996/CP8g6509"	2
"ko04122"	"Sulfur relay system"	"2/759"	"10/3833"	0.618484524631807	0.999999192608225	0.952533941941964	"CP9g7509/CP3g3324"	2
"ko04971"	"Gastric acid secretion"	"2/759"	"10/3833"	0.618484524631807	0.999999192608225	0.952533941941964	"CP2g1650/CP10g8367"	2
"ko00770"	"Pantothenate and CoA biosynthesis"	"6/759"	"32/3833"	0.630102135939962	0.999999192608225	0.952533941941964	"CP8g6597/CP2g2303/CP1g634/CP3g3245/CP1g549/CP1g1205"	6
"ko04910"	"Insulin signaling pathway"	"9/759"	"48/3833"	0.63071657174176	0.999999192608225	0.952533941941964	"CP3g2793/CP13g8998/CP11g7978/CP11g7938/CP2g1806/CP9g7683/CP5g4955/CP10g8367/CP15g9862"	9
"ko05204"	NA	"3/759"	"16/3833"	0.641260374568078	0.999999192608225	0.952533941941964	"CP2g2371/CP4g4323/CP8g6374"	3
"ko04218"	"Cellular senescence"	"9/759"	"49/3833"	0.656786092493835	0.999999192608225	0.952533941941964	"CP5g4919/CP7g6795/CP3g3009/CP9g7683/CP10g8367/CP1g965/CP6g5913/CP11g8165/CP6g5912"	9
"ko05130"	NA	"11/759"	"60/3833"	0.664351272142449	0.999999192608225	0.952533941941964	"CP9g7667/CP1g207/CP3g3203/CP5g5127/CP5g4996/CP4g3864/CP4g4192/CP1g104/CP3g2916/CP4g4245/CP8g6243"	11
"ko05166"	NA	"11/759"	"60/3833"	0.664351272142449	0.999999192608225	0.952533941941964	"CP10g8411/CP3g3354/CP7g6795/CP2g1801/CP3g3464/CP5g5216/CP14g9501/CP1g965/CP6g5913/CP6g5912/CP1g590"	11
"ko04144"	"Endocytosis"	"17/759"	"92/3833"	0.667857168112927	0.999999192608225	0.952533941941964	"CP1g1140/CP11g7992/CP13g9110/CP13g9122/CP5g5214/CP6g5990/CP4g4228/CP3g2584/CP11g7840/CP9g7626/CP5g4630/CP1g104/CP4g4245/CP9g7576/CP4g4189/CP2g1784/CP5g4950"	17
"ko00140"	"Steroid hormone biosynthesis"	"1/759"	"5/3833"	0.668452914357454	0.999999192608225	0.952533941941964	"CP6g5790"	1
"ko00440"	"Phosphonate and phosphinate metabolism"	"1/759"	"5/3833"	0.668452914357454	0.999999192608225	0.952533941941964	"CP5g5046"	1
"ko04614"	"Renin-angiotensin system"	"1/759"	"5/3833"	0.668452914357454	0.999999192608225	0.952533941941964	"CP15g9772"	1
"ko04744"	"Phototransduction"	"1/759"	"5/3833"	0.668452914357454	0.999999192608225	0.952533941941964	"CP10g8367"	1
"ko04540"	"Gap junction"	"2/759"	"11/3833"	0.672369214588427	0.999999192608225	0.952533941941964	"CP1g207/CP4g3864"	2
"ko00983"	"Drug metabolism - other enzymes"	"7/759"	"39/3833"	0.677821524054985	0.999999192608225	0.952533941941964	"CP6g5977/CP2g2371/CP4g4323/CP8g6374/CP5g5388/CP7g6932/CP11g7899"	7
"ko04657"	"IL-17 signaling pathway"	"3/759"	"17/3833"	0.683765219956985	0.999999192608225	0.952533941941964	"CP1g8/CP4g4462/CP2g2085"	3
"ko05160"	NA	"3/759"	"17/3833"	0.683765219956985	0.999999192608225	0.952533941941964	"CP1g1318/CP4g4075/CP3g3434"	3
"ko04072"	"Phospholipase D signaling pathway"	"4/759"	"23/3833"	0.696038949445855	0.999999192608225	0.952533941941964	"CP11g7992/CP13g9110/CP4g4245/CP2g2367"	4
"ko04115"	"p53 signaling pathway"	"4/759"	"23/3833"	0.696038949445855	0.999999192608225	0.952533941941964	"CP10g8274/CP6g5684/CP6g5822/CP7g6932"	4
"ko04512"	"ECM-receptor interaction"	"4/759"	"23/3833"	0.696038949445855	0.999999192608225	0.952533941941964	"CP4g3969/CP4g4233/CP10g8566/CP4g3786"	4
"ko05140"	NA	"4/759"	"23/3833"	0.696038949445855	0.999999192608225	0.952533941941964	"CP6g5813/CP9g7462/CP6g5812/CP3g2916"	4
"ko04071"	"Sphingolipid signaling pathway"	"5/759"	"29/3833"	0.707995528009106	0.999999192608225	0.952533941941964	"CP11g7879/CP3g3434/CP11g7880/CP2g2367/CP5g4844"	5
"ko04214"	"Apoptosis - fly"	"5/759"	"29/3833"	0.707995528009106	0.999999192608225	0.952533941941964	"CP1g372/CP3g3505/CP3g3464/CP9g7241/CP2g1733"	5
"ko04145"	"Phagosome"	"6/759"	"35/3833"	0.719359724459459	0.999999192608225	0.952533941941964	"CP3g3354/CP1g207/CP6g5990/CP4g3864/CP2g1756/CP2g2033"	6
"ko04341"	"Hedgehog signaling pathway - fly"	"2/759"	"12/3833"	0.7199025040151	0.999999192608225	0.952533941941964	"CP3g3067/CP9g7350"	2
"ko04750"	"Inflammatory mediator regulation of TRP channels"	"2/759"	"12/3833"	0.7199025040151	0.999999192608225	0.952533941941964	"CP9g7683/CP10g8367"	2
"ko04972"	"Pancreatic secretion"	"3/759"	"18/3833"	0.722393837307282	0.999999192608225	0.952533941941964	"CP2g1650/CP2g1952/CP3g3264"	3
"ko05131"	NA	"9/759"	"52/3833"	0.72828166680185	0.999999192608225	0.952533941941964	"CP6g6008/CP3g2885/CP1g719/CP2g2415/CP4g3785/CP1g104/CP13g9193/CP4g4245/CP2g2226"	9
"ko00591"	"Linoleic acid metabolism"	"1/759"	"6/3833"	0.734190698579683	0.999999192608225	0.952533941941964	"CP2g1783"	1
"ko00625"	"Chloroalkane and chloroalkene degradation"	"1/759"	"6/3833"	0.734190698579683	0.999999192608225	0.952533941941964	"CP1g1205"	1
"ko04013"	"MAPK signaling pathway - fly"	"5/759"	"30/3833"	0.737136677670172	0.999999192608225	0.952533941941964	"CP6g6008/CP10g8411/CP1g627/CP2g1801/CP1g1297"	5
"ko00230"	"Purine metabolism"	"17/759"	"96/3833"	0.737653542107229	0.999999192608225	0.952533941941964	"CP7g6996/CP5g5221/CP2g1874/CP1g422/CP11g7750/CP1g1086/CP7g6929/CP13g9329/CP8g6264/CP1g383/CP5g5388/CP3g2731/CP10g8625/CP1g1185/CP1g549/CP7g6932/CP11g7899"	17
"ko05145"	NA	"8/759"	"47/3833"	0.74020740179791	0.999999192608225	0.952533941941964	"CP4g4415/CP7g6746/CP9g7626/CP3g2916/CP3g3249/CP9g7576/CP2g1784/CP4g4087"	8
"ko04261"	"Adrenergic signaling in cardiomyocytes"	"6/759"	"36/3833"	0.745535848140653	0.999999192608225	0.952533941941964	"CP10g8411/CP2g1650/CP9g7683/CP2g1801/CP3g3434/CP10g8367"	6
"ko04152"	"AMPK signaling pathway"	"11/759"	"64/3833"	0.748689935277163	0.999999192608225	0.952533941941964	"CP3g3031/CP13g8998/CP11g7978/CP11g8015/CP2g1806/CP7g7126/CP5g4955/CP3g3434/CP15g9862/CP3g2827/CP1g965"	11
"ko00260"	"Glycine, serine and threonine metabolism"	"9/759"	"53/3833"	0.749760259451813	0.999999192608225	0.952533941941964	"CP3g3282/CP3g2747/CP11g7876/CP12g8783/CP1g998/CP8g6509/CP10g8508/CP3g2762/CP1g1152"	9
"ko00730"	"Thiamine metabolism"	"3/759"	"19/3833"	0.757239330894143	0.999999192608225	0.952533941941964	"CP5g5221/CP9g7624/CP9g7509"	3
"ko04210"	"Apoptosis"	"3/759"	"19/3833"	0.757239330894143	0.999999192608225	0.952533941941964	"CP1g1318/CP1g207/CP2g2033"	3
"ko04961"	"Endocrine and other factor-regulated calcium reabsorption"	"3/759"	"19/3833"	0.757239330894143	0.999999192608225	0.952533941941964	"CP11g7992/CP13g9110/CP2g1650"	3
"ko00740"	"Riboflavin metabolism"	"4/759"	"25/3833"	0.759396460971486	0.999999192608225	0.952533941941964	"CP4g3818/CP1g549/CP2g2073/CP1g288"	4
"ko05164"	NA	"5/759"	"31/3833"	0.764094554644804	0.999999192608225	0.952533941941964	"CP1g1318/CP2g1851/CP3g2916/CP6g5913/CP6g5912"	5
"ko04066"	"HIF-1 signaling pathway"	"7/759"	"43/3833"	0.776196679041417	0.999999192608225	0.952533941941964	"CP3g2793/CP5g5070/CP11g7938/CP12g8974/CP9g7739/CP5g4996/CP3g2827"	7
"ko00430"	"Taurine and hypotaurine metabolism"	"1/759"	"7/3833"	0.786908038474645	0.999999192608225	0.952533941941964	"CP3g3394"	1
"ko00941"	"Flavonoid biosynthesis"	"1/759"	"7/3833"	0.786908038474645	0.999999192608225	0.952533941941964	"CP2g2155"	1
"ko04726"	"Serotonergic synapse"	"1/759"	"7/3833"	0.786908038474645	0.999999192608225	0.952533941941964	"CP4g4088"	1
"ko05221"	NA	"1/759"	"7/3833"	0.786908038474645	0.999999192608225	0.952533941941964	"CP1g965"	1
"ko00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"4/759"	"26/3833"	0.786997531060616	0.999999192608225	0.952533941941964	"CP14g9607/CP2g2359/CP6g5474/CP6g5549"	4
"ko00790"	"Folate biosynthesis"	"4/759"	"26/3833"	0.786997531060616	0.999999192608225	0.952533941941964	"CP4g4088/CP2g2073/CP14g9643/CP3g3324"	4
"ko00350"	"Tyrosine metabolism"	"3/759"	"20/3833"	0.788464736804008	0.999999192608225	0.952533941941964	"CP13g9206/CP1g103/CP1g998"	3
"ko04911"	"Insulin secretion"	"3/759"	"20/3833"	0.788464736804008	0.999999192608225	0.952533941941964	"CP10g8411/CP2g1650/CP2g1801"	3
"ko05323"	NA	"3/759"	"20/3833"	0.788464736804008	0.999999192608225	0.952533941941964	"CP2g1756/CP2g2033/CP1g288"	3
"ko00280"	"Valine, leucine and isoleucine degradation"	"5/759"	"32/3833"	0.788907965516071	0.999999192608225	0.952533941941964	"CP2g2099/CP2g2098/CP3g3299/CP1g511/CP1g1205"	5
"ko00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"2/759"	"14/3833"	0.797603492698808	0.999999192608225	0.952533941941964	"CP5g4903/CP8g6383"	2
"ko04010"	"MAPK signaling pathway"	"11/759"	"67/3833"	0.801732318090808	0.999999192608225	0.952533941941964	"CP10g8411/CP2g1801/CP9g7626/CP1g1519/CP2g2468/CP3g2916/CP13g9203/CP14g9547/CP9g7576/CP2g1784/CP2g2469"	11
"ko00061"	"Fatty acid biosynthesis"	"8/759"	"50/3833"	0.801872589827204	0.999999192608225	0.952533941941964	"CP2g2223/CP6g5773/CP6g6080/CP14g9429/CP2g1691/CP3g3448/CP3g2881/CP11g7888"	8
"ko02010"	"ABC transporters"	"9/759"	"56/3833"	0.807013239250089	0.999999192608225	0.952533941941964	"CP6g5779/CP8g6314/CP2g1606/CP3g2947/CP4g4410/CP3g2835/CP5g4844/CP12g8702/CP15g9914"	9
"ko03015"	"mRNA surveillance pathway"	"12/759"	"73/3833"	0.807807302372062	0.999999192608225	0.952533941941964	"CP1g1235/CP7g7192/CP3g2663/CP7g7190/CP3g3325/CP4g3975/CP9g7683/CP2g2366/CP3g3434/CP1g197/CP2g1851/CP10g8502"	12
"ko00760"	"Nicotinate and nicotinamide metabolism"	"5/759"	"33/3833"	0.811640769041384	0.999999192608225	0.952533941941964	"CP4g3662/CP15g9853/CP3g3487/CP1g1185/CP1g549"	5
"ko04024"	"cAMP signaling pathway"	"5/759"	"33/3833"	0.811640769041384	0.999999192608225	0.952533941941964	"CP2g1650/CP9g7683/CP5g4861/CP10g8367/CP10g8399"	5
"ko04624"	"Toll and Imd signaling pathway"	"5/759"	"33/3833"	0.811640769041384	0.999999192608225	0.952533941941964	"CP6g6008/CP10g8411/CP2g2415/CP2g1801/CP3g2916"	5
"ko05230"	NA	"4/759"	"27/3833"	0.812010951575602	0.999999192608225	0.952533941941964	"CP2g1874/CP14g9591/CP1g81/CP3g2827"	4
"ko05205"	NA	"6/759"	"39/3833"	0.813343001959234	0.999999192608225	0.952533941941964	"CP11g7938/CP9g7683/CP1g775/CP2g2033/CP10g8566/CP4g3786"	6
"ko00360"	"Phenylalanine metabolism"	"3/759"	"21/3833"	0.816280707275336	0.999999192608225	0.952533941941964	"CP13g9206/CP1g103/CP1g998"	3
"ko00590"	"Arachidonic acid metabolism"	"3/759"	"21/3833"	0.816280707275336	0.999999192608225	0.952533941941964	"CP14g9588/CP8g6553/CP2g1989"	3
"ko05132"	NA	"17/759"	"102/3833"	0.823413125944207	0.999999192608225	0.952533941941964	"CP3g2653/CP9g7667/CP1g8/CP1g207/CP6g6147/CP6g5990/CP6g6142/CP5g4996/CP4g3864/CP3g3066/CP2g2085/CP10g8361/CP1g104/CP3g2916/CP4g4245/CP12g8691/CP3g2643"	17
"ko05017"	NA	"13/759"	"80/3833"	0.827718795614108	0.999999192608225	0.952533941941964	"CP1g955/CP2g1727/CP7g6795/CP5g4887/CP2g2361/CP6g5613/CP5g4961/CP6g5898/CP11g8135/CP6g5913/CP6g6138/CP6g5912/CP12g8771"	13
"ko04270"	"Vascular smooth muscle contraction"	"2/759"	"15/3833"	0.828791247082314	0.999999192608225	0.952533941941964	"CP9g7683/CP10g8367"	2
"ko04724"	"Glutamatergic synapse"	"2/759"	"15/3833"	0.828791247082314	0.999999192608225	0.952533941941964	"CP7g6693/CP3g3106"	2
"ko04927"	"Cortisol synthesis and secretion"	"2/759"	"15/3833"	0.828791247082314	0.999999192608225	0.952533941941964	"CP10g8411/CP2g1801"	2
"ko05030"	NA	"2/759"	"15/3833"	0.828791247082314	0.999999192608225	0.952533941941964	"CP10g8411/CP2g1801"	2
"ko04015"	"Rap1 signaling pathway"	"1/759"	"8/3833"	0.829181117094024	0.999999192608225	0.952533941941964	"CP10g8367"	1
"ko04370"	"VEGF signaling pathway"	"1/759"	"8/3833"	0.829181117094024	0.999999192608225	0.952533941941964	"CP2g2367"	1
"ko04659"	"Th17 cell differentiation"	"1/759"	"8/3833"	0.829181117094024	0.999999192608225	0.952533941941964	"CP2g2085"	1
"ko04962"	"Vasopressin-regulated water reabsorption"	"1/759"	"8/3833"	0.829181117094024	0.999999192608225	0.952533941941964	"CP6g5990"	1
"ko04977"	"Vitamin digestion and absorption"	"1/759"	"8/3833"	0.829181117094024	0.999999192608225	0.952533941941964	"CP5g4844"	1
"ko05235"	NA	"1/759"	"8/3833"	0.829181117094024	0.999999192608225	0.952533941941964	"CP10g8501"	1
"ko05322"	NA	"1/759"	"8/3833"	0.829181117094024	0.999999192608225	0.952533941941964	"CP4g4262"	1
"ko04728"	"Dopaminergic synapse"	"5/759"	"34/3833"	0.83237630393029	0.999999192608225	0.952533941941964	"CP10g8411/CP9g7683/CP2g1801/CP3g3434/CP10g8367"	5
"ko04922"	"Glucagon signaling pathway"	"10/759"	"64/3833"	0.842610172842323	0.999999192608225	0.952533941941964	"CP10g8411/CP13g8998/CP2g1874/CP11g7978/CP2g1806/CP2g1801/CP5g4955/CP10g8367/CP15g9862/CP3g2827"	10
"ko04613"	"Neutrophil extracellular trap formation"	"4/759"	"29/3833"	0.854820605241813	0.999999192608225	0.952533941941964	"CP7g6795/CP5g4809/CP6g5913/CP6g5912"	4
"ko00830"	"Retinol metabolism"	"2/759"	"16/3833"	0.855581371727206	0.999999192608225	0.952533941941964	"CP4g4049/CP2g2412"	2
"ko05215"	NA	"2/759"	"16/3833"	0.855581371727206	0.999999192608225	0.952533941941964	"CP1g8/CP2g2085"	2
"ko04520"	"Adherens junction"	"1/759"	"9/3833"	0.863076942486347	0.999999192608225	0.952533941941964	"CP10g8501"	1
"ko04625"	"C-type lectin receptor signaling pathway"	"1/759"	"9/3833"	0.863076942486347	0.999999192608225	0.952533941941964	"CP10g8367"	1
"ko00010"	"Glycolysis / Gluconeogenesis"	"15/759"	"95/3833"	0.871283842611314	0.999999192608225	0.952533941941964	"CP2g2275/CP2g1874/CP11g7978/CP5g5070/CP12g8974/CP9g7739/CP3g2830/CP5g4996/CP14g9695/CP3g2827/CP4g3959/CP8g6637/CP4g4413/CP9g7414/CP1g1205"	15
"ko04130"	"SNARE interactions in vesicular transport"	"2/759"	"17/3833"	0.878490191963235	0.999999192608225	0.952533941941964	"CP1g1164/CP1g166"	2
"ko04914"	"Progesterone-mediated oocyte maturation"	"3/759"	"24/3833"	0.881740759796194	0.999999192608225	0.952533941941964	"CP5g5216/CP2g2085/CP1g965"	3
"ko04928"	"Parathyroid hormone synthesis, secretion and action"	"3/759"	"24/3833"	0.881740759796194	0.999999192608225	0.952533941941964	"CP10g8411/CP14g9593/CP2g1801"	3
"ko05031"	NA	"4/759"	"31/3833"	0.889048976012429	0.999999192608225	0.952533941941964	"CP10g8411/CP9g7683/CP2g1801/CP10g8367"	4
"ko05146"	NA	"4/759"	"31/3833"	0.889048976012429	0.999999192608225	0.952533941941964	"CP6g5990/CP12g8889/CP10g8566/CP4g3786"	4
